FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"NC, Anson",2003,37007,Non-human activity,0,0,0
"NC, Ashe",2003,37009,Non-human activity,0,0,0
"NC, Beaufort",2003,37013,Human infections and non-human activity,1,1,0
"NC, Bertie",2003,37015,Non-human activity,0,0,0
"NC, Bladen",2003,37017,Non-human activity,0,0,0
"NC, Brunswick",2003,37019,Non-human activity,0,0,0
"NC, Buncombe",2003,37021,Non-human activity,0,0,0
"NC, Burke",2003,37023,Non-human activity,0,0,0
"NC, Cabarrus",2003,37025,Non-human activity,0,0,0
"NC, Caldwell",2003,37027,Non-human activity,0,0,0
"NC, Camden",2003,37029,Non-human activity,0,0,0
"NC, Carteret",2003,37031,Human infections and non-human activity,1,1,0
"NC, Caswell",2003,37033,Non-human activity,0,0,0
"NC, Catawba",2003,37035,Non-human activity,0,0,0
"NC, Chatham",2003,37037,Non-human activity,0,0,0
"NC, Cherokee",2003,37039,Non-human activity,0,0,0
"NC, Chowan",2003,37041,Non-human activity,0,0,0
"NC, Clay",2003,37043,Human infections and non-human activity,1,1,0
"NC, Cleveland",2003,37045,Non-human activity,0,0,0
"NC, Columbus",2003,37047,Human infections and non-human activity,1,1,0
"NC, Craven",2003,37049,Human infections and non-human activity,1,1,0
"NC, Cumberland",2003,37051,Human infections and non-human activity,3,2,0
"NC, Currituck",2003,37053,Non-human activity,0,0,0
"NC, Dare",2003,37055,Human infections and non-human activity,1,1,0
"NC, Davidson",2003,37057,Non-human activity,0,0,0
"NC, Davie",2003,37059,Human infections and non-human activity,1,1,0
"NC, Duplin",2003,37061,Non-human activity,0,0,0
"NC, Durham",2003,37063,Human infections and non-human activity,1,1,0
"NC, Forsyth",2003,37067,Non-human activity,0,0,0
"NC, Franklin",2003,37069,Human infections and non-human activity,1,1,0
"NC, Gaston",2003,37071,Non-human activity,0,0,0
"NC, Gates",2003,37073,Non-human activity,0,0,0
"NC, Granville",2003,37077,Non-human activity,0,0,0
"NC, Greene",2003,37079,Non-human activity,0,0,0
"NC, Guilford",2003,37081,Non-human activity,0,0,0
"NC, Halifax",2003,37083,Non-human activity,0,0,0
"NC, Harnett",2003,37085,Human infections and non-human activity,1,0,0
"NC, Henderson",2003,37089,Non-human activity,0,0,0
"NC, Hertford",2003,37091,Non-human activity,0,0,0
"NC, Hoke",2003,37093,Non-human activity,0,0,0
"NC, Hyde",2003,37095,Human infections,1,0,0
"NC, Iredell",2003,37097,Human infections and non-human activity,2,1,0
"NC, Jackson",2003,37099,Human infections,1,0,0
"NC, Johnston",2003,37101,Non-human activity,0,0,0
"NC, Jones",2003,37103,Non-human activity,0,0,0
"NC, Lenoir",2003,37107,Human infections and non-human activity,1,1,0
"NC, Lincoln",2003,37109,Non-human activity,0,0,0
"NC, Mcdowell",2003,37111,Non-human activity,0,0,0
"NC, Macon",2003,37113,Non-human activity,0,0,0
"NC, Madison",2003,37115,Non-human activity,0,0,0
"NC, Martin",2003,37117,Non-human activity,0,0,0
"NC, Mecklenburg",2003,37119,Human infections and non-human activity,3,2,0
"NC, Mitchell",2003,37121,Non-human activity,0,0,0
"NC, Montgomery",2003,37123,Non-human activity,0,0,0
"NC, Moore",2003,37125,Non-human activity,0,0,0
"NC, Nash",2003,37127,Non-human activity,0,0,0
"NC, New Hanover",2003,37129,Non-human activity,0,0,0
"NC, Northampton",2003,37131,Non-human activity,0,0,0
"NC, Onslow",2003,37133,Non-human activity,0,0,0
"NC, Orange",2003,37135,Non-human activity,0,0,0
"NC, Pamlico",2003,37137,Non-human activity,0,0,0
"NC, Pasquotank",2003,37139,Non-human activity,0,0,0
"NC, Pender",2003,37141,Non-human activity,0,0,0
"NC, Perquimans",2003,37143,Non-human activity,0,0,0
"NC, Person",2003,37145,Non-human activity,0,0,0
"NC, Polk",2003,37149,Non-human activity,0,0,0
"NC, Randolph",2003,37151,Non-human activity,0,0,0
"NC, Richmond",2003,37153,Non-human activity,0,0,0
"NC, Robeson",2003,37155,Non-human activity,0,0,0
"NC, Rockingham",2003,37157,Non-human activity,0,0,0
"NC, Rowan",2003,37159,Non-human activity,0,0,0
"NC, Rutherford",2003,37161,Non-human activity,0,0,0
"NC, Sampson",2003,37163,Non-human activity,0,0,0
"NC, Stanly",2003,37167,Non-human activity,0,0,0
"NC, Stokes",2003,37169,Non-human activity,0,0,0
"NC, Surry",2003,37171,Non-human activity,0,0,0
"NC, Swain",2003,37173,Non-human activity,0,0,0
"NC, Transylvania",2003,37175,Non-human activity,0,0,0
"NC, Tyrrell",2003,37177,Non-human activity,0,0,0
"NC, Union",2003,37179,Non-human activity,0,0,0
"NC, Vance",2003,37181,Non-human activity,0,0,0
"NC, Wake",2003,37183,Human infections and non-human activity,3,1,0
"NC, Warren",2003,37185,Non-human activity,0,0,0
"NC, Washington",2003,37187,Non-human activity,0,0,0
"NC, Watauga",2003,37189,Non-human activity,0,0,0
"NC, Wilkes",2003,37193,Non-human activity,0,0,0
"NC, Wilson",2003,37195,Non-human activity,0,0,0
"ND, Adams",2003,38001,Human infections and non-human activity,7,1,0
"ND, Barnes",2003,38003,Human infections and non-human activity,4,0,2
"ND, Benson",2003,38005,Human infections and non-human activity,3,1,0
"ND, Billings",2003,38007,Human infections and non-human activity,1,1,0
"ND, Bottineau",2003,38009,Human infections and non-human activity,5,2,0
"ND, Bowman",2003,38011,Human infections and non-human activity,11,2,1
"ND, Burke",2003,38013,Human infections and non-human activity,5,2,0
"ND, Burleigh",2003,38015,Human infections and non-human activity,98,11,16
"ND, Cass",2003,38017,Human infections and non-human activity,32,5,10
"ND, Cavalier",2003,38019,Human infections and non-human activity,1,1,0
"ND, Dickey",2003,38021,Human infections and non-human activity,18,5,0
"ND, Divide",2003,38023,Human infections,1,1,0
"ND, Dunn",2003,38025,Human infections and non-human activity,13,1,0
"ND, Eddy",2003,38027,Human infections and non-human activity,2,0,0
"ND, Emmons",2003,38029,Human infections and non-human activity,7,3,1
"ND, Foster",2003,38031,Human infections and non-human activity,6,2,1
"ND, Golden Valley",2003,38033,Non-human activity,0,0,0
"ND, Grand Forks",2003,38035,Human infections and non-human activity,2,0,1
"ND, Grant",2003,38037,Human infections,7,0,0
"ND, Griggs",2003,38039,Human infections,3,0,1
"ND, Hettinger",2003,38041,Human infections,3,0,0
"ND, Kidder",2003,38043,Human infections and non-human activity,3,2,0
"ND, La Moure",2003,38045,Human infections,26,3,1
"ND, Logan",2003,38047,Human infections and non-human activity,4,1,0
"ND, Mchenry",2003,38049,Human infections and non-human activity,18,2,1
"ND, Mcintosh",2003,38051,Human infections and non-human activity,4,3,0
"ND, Mckenzie",2003,38053,Human infections and non-human activity,10,1,0
"ND, Mclean",2003,38055,Human infections and non-human activity,28,5,0
"ND, Mercer",2003,38057,Human infections and non-human activity,17,0,1
"ND, Morton",2003,38059,Human infections and non-human activity,48,8,4
"ND, Mountrail",2003,38061,Human infections and non-human activity,6,0,0
"ND, Nelson",2003,38063,Human infections and non-human activity,2,0,0
"ND, Oliver",2003,38065,Human infections and non-human activity,7,1,0
"ND, Pembina",2003,38067,Human infections and non-human activity,0,0,1
"ND, Pierce",2003,38069,Human infections and non-human activity,2,1,0
"ND, Ramsey",2003,38071,Human infections and non-human activity,12,0,0
"ND, Ransom",2003,38073,Human infections and non-human activity,11,1,1
"ND, Renville",2003,38075,Human infections and non-human activity,7,0,0
"ND, Richland",2003,38077,Human infections and non-human activity,11,1,5
"ND, Rolette",2003,38079,Human infections and non-human activity,3,1,0
"ND, Sargent",2003,38081,Human infections and non-human activity,14,2,2
"ND, Sheridan",2003,38083,Human infections and non-human activity,6,0,0
"ND, Sioux",2003,38085,Human infections and non-human activity,6,2,0
"ND, Slope",2003,38087,Human infections,2,0,0
"ND, Stark",2003,38089,Human infections and non-human activity,22,3,1
"ND, Steele",2003,38091,Non-human activity,0,0,0
"ND, Stutsman",2003,38093,Human infections and non-human activity,30,6,2
"ND, Towner",2003,38095,Human infections and non-human activity,2,0,0
"ND, Traill",2003,38097,Human infections and non-human activity,2,0,0
"ND, Walsh",2003,38099,Human infections,7,3,3
"ND, Ward",2003,38101,Human infections and non-human activity,44,9,4
"ND, Wells",2003,38103,Human infections and non-human activity,5,0,0
"ND, Williams",2003,38105,Human infections and non-human activity,29,1,5
"OH, Adams",2003,39001,Human infections and non-human activity,1,1,0
"OH, Allen",2003,39003,Non-human activity,0,0,0
"OH, Ashland",2003,39005,Non-human activity,0,0,0
"OH, Ashtabula",2003,39007,Non-human activity,0,0,0
"OH, Athens",2003,39009,Non-human activity,0,0,0
"OH, Auglaize",2003,39011,Non-human activity,0,0,0
"OH, Brown",2003,39015,Human infections and non-human activity,1,1,0
"OH, Butler",2003,39017,Human infections and non-human activity,4,4,0
"OH, Champaign",2003,39021,Human infections and non-human activity,2,2,0
"OH, Clark",2003,39023,Human infections and non-human activity,3,3,0
"OH, Clermont",2003,39025,Human infections and non-human activity,2,1,0
"OH, Clinton",2003,39027,Human infections and non-human activity,1,0,0
"OH, Columbiana",2003,39029,Non-human activity,0,0,0
"OH, Coshocton",2003,39031,Non-human activity,0,0,0
"OH, Crawford",2003,39033,Non-human activity,0,0,0
"OH, Cuyahoga",2003,39035,Human infections and non-human activity,22,19,1
"OH, Darke",2003,39037,Human infections and non-human activity,3,3,0
"OH, Defiance",2003,39039,Human infections and non-human activity,2,2,0
"OH, Delaware",2003,39041,Non-human activity,0,0,0
"OH, Erie",2003,39043,Human infections and non-human activity,1,1,0
"OH, Fairfield",2003,39045,Non-human activity,0,0,0
"OH, Franklin",2003,39049,Human infections and non-human activity,4,2,0
"OH, Fulton",2003,39051,Human infections and non-human activity,1,1,0
"OH, Gallia",2003,39053,Non-human activity,0,0,0
"OH, Geauga",2003,39055,Human infections and non-human activity,1,0,1
"OH, Greene",2003,39057,Human infections and non-human activity,2,0,0
"OH, Guernsey",2003,39059,Non-human activity,0,0,0
"OH, Hamilton",2003,39061,Human infections and non-human activity,4,3,1
"OH, Hancock",2003,39063,Human infections and non-human activity,2,1,0
"OH, Hardin",2003,39065,Non-human activity,0,0,0
"OH, Harrison",2003,39067,Non-human activity,0,0,0
"OH, Henry",2003,39069,Non-human activity,0,0,0
"OH, Highland",2003,39071,Non-human activity,0,0,0
"OH, Hocking",2003,39073,Non-human activity,0,0,0
"OH, Holmes",2003,39075,Human infections and non-human activity,3,3,0
"OH, Huron",2003,39077,Human infections and non-human activity,1,1,0
"OH, Jackson",2003,39079,Human infections and non-human activity,1,1,0
"OH, Jefferson",2003,39081,Non-human activity,0,0,0
"OH, Knox",2003,39083,Non-human activity,0,0,0
"OH, Lake",2003,39085,Human infections and non-human activity,1,0,0
"OH, Lawrence",2003,39087,Non-human activity,0,0,0
"OH, Licking",2003,39089,Human infections and non-human activity,1,0,0
"OH, Logan",2003,39091,Human infections and non-human activity,1,1,0
"OH, Lorain",2003,39093,Human infections and non-human activity,6,4,0
"OH, Lucas",2003,39095,Human infections and non-human activity,3,2,0
"OH, Madison",2003,39097,Non-human activity,0,0,0
"OH, Mahoning",2003,39099,Human infections and non-human activity,2,1,0
"OH, Marion",2003,39101,Non-human activity,0,0,0
"OH, Medina",2003,39103,Non-human activity,0,0,0
"OH, Mercer",2003,39107,Human infections and non-human activity,1,0,0
"OH, Miami",2003,39109,Non-human activity,0,0,0
"OH, Montgomery",2003,39113,Human infections and non-human activity,2,2,0
"OH, Morgan",2003,39115,Human infections,1,1,0
"OH, Morrow",2003,39117,Non-human activity,0,0,0
"OH, Muskingum",2003,39119,Non-human activity,0,0,0
"OH, Ottawa",2003,39123,Non-human activity,0,0,0
"OH, Paulding",2003,39125,Human infections and non-human activity,2,2,0
"OH, Perry",2003,39127,Non-human activity,0,0,0
"OH, Pickaway",2003,39129,Non-human activity,0,0,0
"OH, Portage",2003,39133,Human infections and non-human activity,1,1,0
"OH, Preble",2003,39135,Human infections and non-human activity,3,3,0
"OH, Putnam",2003,39137,Human infections and non-human activity,3,3,0
"OH, Richland",2003,39139,Non-human activity,0,0,0
"OH, Sandusky",2003,39143,Human infections and non-human activity,1,1,0
"OH, Scioto",2003,39145,Non-human activity,0,0,0
"OH, Seneca",2003,39147,Non-human activity,0,0,0
"OH, Shelby",2003,39149,Human infections and non-human activity,1,0,0
"OH, Stark",2003,39151,Human infections and non-human activity,3,3,0
"OH, Summit",2003,39153,Non-human activity,0,0,0
"OH, Trumbull",2003,39155,Human infections and non-human activity,3,1,0
"OH, Tuscarawas",2003,39157,Non-human activity,0,0,0
"OH, Union",2003,39159,Human infections and non-human activity,1,1,0
"OH, Van Wert",2003,39161,Non-human activity,0,0,0
"OH, Vinton",2003,39163,Non-human activity,0,0,0
"OH, Warren",2003,39165,Human infections and non-human activity,1,1,0
"OH, Washington",2003,39167,Human infections and non-human activity,1,0,0
"OH, Wayne",2003,39169,Human infections and non-human activity,4,3,1
"OH, Williams",2003,39171,Human infections and non-human activity,1,1,0
"OH, Wood",2003,39173,Human infections and non-human activity,3,3,0
"OH, Wyandot",2003,39175,Human infections and non-human activity,1,1,0
"OK, Adair",2003,40001,Non-human activity,0,0,0
"OK, Atoka",2003,40005,Non-human activity,0,0,0
"OK, Beaver",2003,40007,Human infections and non-human activity,2,2,0
"OK, Beckham",2003,40009,Human infections,1,1,0
"OK, Blaine",2003,40011,Non-human activity,0,0,0
"OK, Bryan",2003,40013,Non-human activity,0,0,0
"OK, Caddo",2003,40015,Human infections and non-human activity,0,0,1
"OK, Canadian",2003,40017,Human infections and non-human activity,0,0,1
"OK, Carter",2003,40019,Human infections and non-human activity,4,3,0
"OK, Cherokee",2003,40021,Human infections and non-human activity,1,1,0
"OK, Choctaw",2003,40023,Non-human activity,0,0,0
"OK, Cimarron",2003,40025,Human infections,2,2,2
"OK, Cleveland",2003,40027,Human infections and non-human activity,3,3,1
"OK, Comanche",2003,40031,Human infections and non-human activity,2,2,7
"OK, Craig",2003,40035,Non-human activity,0,0,0
"OK, Creek",2003,40037,Non-human activity,0,0,0
"OK, Custer",2003,40039,Human infections,1,1,0
"OK, Delaware",2003,40041,Non-human activity,0,0,0
"OK, Ellis",2003,40045,Human infections,1,0,0
"OK, Garfield",2003,40047,Human infections,3,2,2
"OK, Garvin",2003,40049,Non-human activity,0,0,0
"OK, Grady",2003,40051,Human infections and non-human activity,1,1,0
"OK, Grant",2003,40053,Human infections,1,1,0
"OK, Greer",2003,40055,Human infections,1,0,0
"OK, Haskell",2003,40061,Non-human activity,0,0,0
"OK, Hughes",2003,40063,Non-human activity,0,0,0
"OK, Jackson",2003,40065,Human infections and non-human activity,1,1,0
"OK, Johnston",2003,40069,Non-human activity,0,0,0
"OK, Kay",2003,40071,Human infections and non-human activity,0,0,1
"OK, Kiowa",2003,40075,Human infections and non-human activity,1,1,1
"OK, Latimer",2003,40077,Non-human activity,0,0,0
"OK, Le Flore",2003,40079,Human infections and non-human activity,2,2,0
"OK, Lincoln",2003,40081,Non-human activity,0,0,0
"OK, Logan",2003,40083,Non-human activity,0,0,0
"OK, Love",2003,40085,Human infections and non-human activity,0,0,1
"OK, Mcclain",2003,40087,Human infections and non-human activity,1,1,0
"OK, Mccurtain",2003,40089,Human infections and non-human activity,1,1,0
"OK, Mcintosh",2003,40091,Non-human activity,0,0,0
"OK, Major",2003,40093,Non-human activity,0,0,0
"OK, Mayes",2003,40097,Human infections and non-human activity,1,1,0
"OK, Muskogee",2003,40101,Non-human activity,0,0,0
"OK, Noble",2003,40103,Non-human activity,0,0,0
"OK, Nowata",2003,40105,Non-human activity,0,0,0
"OK, Okfuskee",2003,40107,Non-human activity,0,0,0
"OK, Oklahoma",2003,40109,Human infections and non-human activity,5,3,2
"OK, Okmulgee",2003,40111,Human infections and non-human activity,4,2,0
"OK, Osage",2003,40113,Non-human activity,0,0,0
"OK, Ottawa",2003,40115,Non-human activity,0,0,0
"OK, Pawnee",2003,40117,Non-human activity,0,0,0
"OK, Payne",2003,40119,Non-human activity,0,0,0
"OK, Pittsburg",2003,40121,Non-human activity,0,0,0
"OK, Pottawatomie",2003,40125,Non-human activity,0,0,0
"OK, Roger Mills",2003,40129,Non-human activity,0,0,0
"OK, Rogers",2003,40131,Human infections and non-human activity,2,1,0
"OK, Sequoyah",2003,40135,Non-human activity,0,0,0
"OK, Stephens",2003,40137,Non-human activity,0,0,0
"OK, Texas",2003,40139,Human infections and non-human activity,22,15,1
"OK, Tulsa",2003,40143,Human infections and non-human activity,10,6,0
"OK, Wagoner",2003,40145,Human infections and non-human activity,2,2,0
"OK, Washington",2003,40147,Non-human activity,0,0,0
"OK, Washita",2003,40149,Human infections and non-human activity,1,1,0
"OK, Woods",2003,40151,Human infections and non-human activity,1,0,0
"OK, Woodward",2003,40153,Human infections and non-human activity,2,0,0
"PA, Adams",2003,42001,Human infections and non-human activity,13,9,0
"PA, Allegheny",2003,42003,Human infections and non-human activity,10,4,0
"PA, Armstrong",2003,42005,Human infections and non-human activity,3,1,0
"PA, Beaver",2003,42007,Non-human activity,0,0,0
"PA, Bedford",2003,42009,Human infections and non-human activity,1,1,0
"PA, Berks",2003,42011,Human infections and non-human activity,9,7,0
"PA, Blair",2003,42013,Non-human activity,0,0,0
"PA, Bradford",2003,42015,Non-human activity,0,0,0
"PA, Bucks",2003,42017,Human infections and non-human activity,15,11,0
"PA, Butler",2003,42019,Human infections and non-human activity,4,3,0
"PA, Cambria",2003,42021,Non-human activity,0,0,0
"PA, Cameron",2003,42023,Human infections,1,1,0
"PA, Carbon",2003,42025,Human infections and non-human activity,1,1,0
"PA, Centre",2003,42027,Human infections and non-human activity,1,1,0
"PA, Chester",2003,42029,Human infections and non-human activity,9,5,0
"PA, Clarion",2003,42031,Non-human activity,0,0,0
"PA, Clearfield",2003,42033,Human infections and non-human activity,10,3,0
"PA, Clinton",2003,42035,Human infections and non-human activity,2,2,0
"PA, Columbia",2003,42037,Non-human activity,0,0,0
"PA, Crawford",2003,42039,Non-human activity,0,0,0
"PA, Cumberland",2003,42041,Human infections and non-human activity,4,2,0
"PA, Dauphin",2003,42043,Human infections and non-human activity,4,3,0
"PA, Delaware",2003,42045,Human infections and non-human activity,6,3,0
"PA, Elk",2003,42047,Human infections and non-human activity,4,1,0
"PA, Erie",2003,42049,Human infections and non-human activity,1,1,0
"PA, Fayette",2003,42051,Human infections and non-human activity,1,0,0
"PA, Forest",2003,42053,Human infections and non-human activity,1,1,0
"PA, Franklin",2003,42055,Human infections and non-human activity,6,4,0
"PA, Fulton",2003,42057,Non-human activity,0,0,0
"PA, Greene",2003,42059,Non-human activity,0,0,0
"PA, Huntingdon",2003,42061,Non-human activity,0,0,0
"PA, Indiana",2003,42063,Non-human activity,0,0,0
"PA, Jefferson",2003,42065,Human infections,3,2,0
"PA, Juniata",2003,42067,Non-human activity,0,0,0
"PA, Lackawanna",2003,42069,Human infections and non-human activity,3,1,0
"PA, Lancaster",2003,42071,Human infections and non-human activity,39,26,0
"PA, Lawrence",2003,42073,Human infections and non-human activity,3,1,0
"PA, Lebanon",2003,42075,Human infections and non-human activity,5,2,0
"PA, Lehigh",2003,42077,Human infections and non-human activity,2,1,0
"PA, Luzerne",2003,42079,Human infections and non-human activity,3,1,0
"PA, Lycoming",2003,42081,Non-human activity,0,0,0
"PA, Mckean",2003,42083,Non-human activity,0,0,0
"PA, Mercer",2003,42085,Human infections and non-human activity,5,3,0
"PA, Mifflin",2003,42087,Non-human activity,0,0,0
"PA, Monroe",2003,42089,Human infections and non-human activity,2,1,0
"PA, Montgomery",2003,42091,Human infections and non-human activity,9,3,0
"PA, Montour",2003,42093,Non-human activity,0,0,0
"PA, Northampton",2003,42095,Human infections and non-human activity,3,2,0
"PA, Northumberland",2003,42097,Human infections and non-human activity,4,4,0
"PA, Perry",2003,42099,Human infections and non-human activity,1,0,0
"PA, Philadelphia",2003,42101,Human infections and non-human activity,24,20,1
"PA, Pike",2003,42103,Non-human activity,0,0,0
"PA, Potter",2003,42105,Non-human activity,0,0,0
"PA, Schuylkill",2003,42107,Human infections and non-human activity,1,0,0
"PA, Snyder",2003,42109,Human infections and non-human activity,1,1,0
"PA, Somerset",2003,42111,Non-human activity,0,0,0
"PA, Sullivan",2003,42113,Non-human activity,0,0,0
"PA, Susquehanna",2003,42115,Human infections and non-human activity,1,1,0
"PA, Tioga",2003,42117,Non-human activity,0,0,0
"PA, Union",2003,42119,Human infections and non-human activity,1,1,0
"PA, Venango",2003,42121,Non-human activity,0,0,0
"PA, Warren",2003,42123,Non-human activity,0,0,0
"PA, Washington",2003,42125,Human infections and non-human activity,1,0,0
"PA, Wayne",2003,42127,Non-human activity,0,0,0
"PA, Westmoreland",2003,42129,Human infections and non-human activity,4,2,0
"PA, Wyoming",2003,42131,Non-human activity,0,0,0
"PA, York",2003,42133,Human infections and non-human activity,16,9,1
"RI, Bristol",2003,44001,Non-human activity,0,0,0
"RI, Kent",2003,44003,Human infections and non-human activity,1,0,0
"RI, Newport",2003,44005,Human infections and non-human activity,1,1,0
"RI, Providence",2003,44007,Human infections and non-human activity,5,4,0
"RI, Washington",2003,44009,Non-human activity,0,0,0
"SC, Aiken",2003,45003,Non-human activity,0,0,0
"SC, Allendale",2003,45005,Non-human activity,0,0,0
"SC, Anderson",2003,45007,Non-human activity,0,0,0
"SC, Bamberg",2003,45009,Non-human activity,0,0,0
"SC, Barnwell",2003,45011,Non-human activity,0,0,0
"SC, Beaufort",2003,45013,Non-human activity,0,0,0
"SC, Berkeley",2003,45015,Non-human activity,0,0,0
"SC, Calhoun",2003,45017,Non-human activity,0,0,0
"SC, Charleston",2003,45019,Non-human activity,0,0,0
"SC, Cherokee",2003,45021,Non-human activity,0,0,0
"SC, Chester",2003,45023,Non-human activity,0,0,0
"SC, Chesterfield",2003,45025,Non-human activity,0,0,0
"SC, Colleton",2003,45029,Non-human activity,0,0,0
"SC, Darlington",2003,45031,Non-human activity,0,0,0
"SC, Dillon",2003,45033,Non-human activity,0,0,0
"SC, Dorchester",2003,45035,Human infections and non-human activity,1,1,0
"SC, Fairfield",2003,45039,Non-human activity,0,0,0
"SC, Florence",2003,45041,Non-human activity,0,0,0
"SC, Georgetown",2003,45043,Non-human activity,0,0,0
"SC, Greenville",2003,45045,Non-human activity,0,0,0
"SC, Greenwood",2003,45047,Non-human activity,0,0,0
"SC, Hampton",2003,45049,Non-human activity,0,0,0
"SC, Horry",2003,45051,Non-human activity,0,0,0
"SC, Jasper",2003,45053,Human infections and non-human activity,1,0,0
"SC, Kershaw",2003,45055,Non-human activity,0,0,0
"SC, Lancaster",2003,45057,Non-human activity,0,0,0
"SC, Lee",2003,45061,Non-human activity,0,0,0
"SC, Lexington",2003,45063,Human infections and non-human activity,2,1,0
"SC, Marion",2003,45067,Non-human activity,0,0,0
"SC, Marlboro",2003,45069,Non-human activity,0,0,0
"SC, Oconee",2003,45073,Human infections and non-human activity,1,1,0
"SC, Orangeburg",2003,45075,Human infections and non-human activity,1,0,0
"SC, Pickens",2003,45077,Non-human activity,0,0,0
"SC, Richland",2003,45079,Non-human activity,0,0,0
"SC, Spartanburg",2003,45083,Non-human activity,0,0,0
"SC, Sumter",2003,45085,Non-human activity,0,0,0
"SC, Union",2003,45087,Non-human activity,0,0,0
"SC, Williamsburg",2003,45089,Non-human activity,0,0,0
"SC, York",2003,45091,Non-human activity,0,0,0
"SD, Aurora",2003,46003,Human infections and non-human activity,1,0,0
"SD, Beadle",2003,46005,Human infections and non-human activity,16,1,0
"SD, Bennett",2003,46007,Human infections and non-human activity,7,1,0
"SD, Bon Homme",2003,46009,Human infections,7,1,1
"SD, Brookings",2003,46011,Human infections and non-human activity,19,4,0
"SD, Brown",2003,46013,Human infections and non-human activity,90,6,11
"SD, Brule",2003,46015,Human infections and non-human activity,12,2,0
"SD, Buffalo",2003,46017,Human infections,5,2,0
"SD, Butte",2003,46019,Human infections and non-human activity,47,6,4
"SD, Campbell",2003,46021,Human infections and non-human activity,6,2,0
"SD, Charles Mix",2003,46023,Human infections,27,2,1
"SD, Clark",2003,46025,Human infections and non-human activity,11,1,1
"SD, Clay",2003,46027,Human infections and non-human activity,20,2,1
"SD, Codington",2003,46029,Human infections and non-human activity,6,1,0
"SD, Corson",2003,46031,Human infections,7,2,0
"SD, Custer",2003,46033,Human infections and non-human activity,4,0,0
"SD, Davison",2003,46035,Human infections and non-human activity,24,5,3
"SD, Day",2003,46037,Human infections and non-human activity,11,1,0
"SD, Deuel",2003,46039,Human infections and non-human activity,2,1,0
"SD, Dewey",2003,46041,Human infections and non-human activity,23,5,0
"SD, Douglas",2003,46043,Human infections and non-human activity,13,0,1
"SD, Edmunds",2003,46045,Human infections,8,0,2
"SD, Fall River",2003,46047,Human infections and non-human activity,25,7,0
"SD, Faulk",2003,46049,Human infections,9,1,1
"SD, Grant",2003,46051,Human infections,4,0,0
"SD, Gregory",2003,46053,Human infections and non-human activity,11,0,0
"SD, Haakon",2003,46055,Human infections and non-human activity,9,1,1
"SD, Hamlin",2003,46057,Human infections and non-human activity,3,1,0
"SD, Hand",2003,46059,Human infections and non-human activity,8,3,0
"SD, Hanson",2003,46061,Human infections and non-human activity,3,1,0
"SD, Harding",2003,46063,Human infections,4,3,0
"SD, Hughes",2003,46065,Human infections and non-human activity,43,2,3
"SD, Hutchinson",2003,46067,Human infections and non-human activity,7,2,4
"SD, Hyde",2003,46069,Human infections,5,1,0
"SD, Jackson",2003,46071,Human infections and non-human activity,6,0,0
"SD, Jerauld",2003,46073,Human infections and non-human activity,2,1,2
"SD, Jones",2003,46075,Human infections and non-human activity,2,0,0
"SD, Kingsbury",2003,46077,Human infections and non-human activity,11,2,0
"SD, Lake",2003,46079,Human infections and non-human activity,4,1,0
"SD, Lawrence",2003,46081,Human infections and non-human activity,27,1,1
"SD, Lincoln",2003,46083,Human infections and non-human activity,11,1,0
"SD, Lyman",2003,46085,Human infections and non-human activity,17,2,0
"SD, Mccook",2003,46087,Human infections and non-human activity,4,1,0
"SD, Mcpherson",2003,46089,Human infections,5,0,0
"SD, Marshall",2003,46091,Human infections,23,0,1
"SD, Meade",2003,46093,Human infections and non-human activity,28,5,1
"SD, Mellette",2003,46095,Human infections,5,2,0
"SD, Miner",2003,46097,Human infections and non-human activity,3,0,0
"SD, Minnehaha",2003,46099,Human infections and non-human activity,57,15,3
"SD, Moody",2003,46101,Human infections and non-human activity,1,0,0
"SD, Oglala Lakota County",2003,46102,Human infections and non-human activity,27,8,0
"SD, Pennington",2003,46103,Human infections and non-human activity,139,22,14
"SD, Perkins",2003,46105,Human infections and non-human activity,18,1,0
"SD, Potter",2003,46107,Human infections,14,3,1
"SD, Roberts",2003,46109,Human infections and non-human activity,17,1,1
"SD, Sanborn",2003,46111,Human infections and non-human activity,12,2,0
"SD, Spink",2003,46115,Human infections,18,4,0
"SD, Stanley",2003,46117,Human infections and non-human activity,9,0,0
"SD, Sully",2003,46119,Human infections,8,0,0
"SD, Todd",2003,46121,Human infections and non-human activity,12,3,0
"SD, Tripp",2003,46123,Human infections and non-human activity,14,2,0
"SD, Turner",2003,46125,Human infections and non-human activity,20,2,1
"SD, Union",2003,46127,Human infections and non-human activity,5,1,4
"SD, Walworth",2003,46129,Human infections,8,2,0
"SD, Yankton",2003,46135,Human infections and non-human activity,11,2,0
"SD, Ziebach",2003,46137,Human infections and non-human activity,4,0,0
"TN, Anderson",2003,47001,Non-human activity,0,0,0
"TN, Bedford",2003,47003,Human infections and non-human activity,2,2,0
"TN, Bledsoe",2003,47007,Non-human activity,0,0,0
"TN, Blount",2003,47009,Non-human activity,0,0,0
"TN, Bradley",2003,47011,Non-human activity,0,0,0
"TN, Campbell",2003,47013,Non-human activity,0,0,0
"TN, Carroll",2003,47017,Non-human activity,0,0,0
